deal	5.2052601732597426	4.997647467619547	5.12166036059931
study	5.324829870213708	4.979574939433828	5.214448422618307
afford	5.277037042025904	4.982770479896643	5.169668923701953
service	5.303098150220384	5.008458366893589	5.17664041314868
height	5.241643179762513	4.820717409972566	5.0670328335932995
prospect	5.2813283219693705	4.9705426640911625	5.106620371105278
pleasant	5.37630547316961	4.914874171522109	5.148521027541154
shade	5.251771536241782	4.860620194488469	5.0682782240278925
listen	5.168302361479192	5.021301808201958	5.056180154291303
mighty	5.150175385109758	5.002584874650146	5.005100585644745
country	5.250745649072904	4.988053435442215	5.130236679746865
title	5.31109311853217	4.986430287393787	5.20016575925158
choose	5.2795222893533245	4.96507342851722	5.156910759506171
village	5.240169989835801	4.875569527939462	5.088810335500362
acquire	5.292435891135915	5.012563815913234	5.201699691067262
rank	5.258021636737091	5.052575594305954	5.159234441355893
bow	5.198513196671457	4.973431889722364	5.079737265663953
doctor	5.217235433756446	4.976151123868695	5.08936975315235
talent	5.363316136793819	5.017608946702245	5.226808481719264
source	5.273506948837603	5.032593000818332	5.157362876454332
lead	5.162370919797952	4.938234097334124	5.055681001391921
question	5.284272486548584	5.024915126525518	5.202300664791521
publish	5.289841112596255	4.9522818056506805	5.172624477240565
interest	5.252897519390294	5.035227292975819	5.156508577203714
serve	5.256758917797746	4.916697906263547	5.153469291046315
divine	5.28560665343698	5.023380675138885	5.142678207921495
put	5.194634174252113	4.838999230399803	5.12444640174283
shadow	5.258528002371351	4.882596968881218	5.042437224482231
practical	5.252436586940602	4.979421530960481	5.188476085033199
surface	5.150430172740927	4.834863629772306	5.03357225459213
account	5.277115391619968	4.977745318620793	5.176654750178138
loss	4.936819129417133	5.086820012763234	4.952388353907901
indian	5.1223874559609115	5.005283343880198	5.041540471520534
vine	5.193606807009168	4.860394996409308	5.081221455021429
certain	5.230849599868706	5.005264290550895	5.155920312017934
sin	4.798355979434005	5.137175143233593	4.866233409744883
necessity	5.077282446439264	5.063948721329278	5.061358651962058
lose	5.226847264690221	5.060829993084304	5.082896498238935
private	5.206956466776534	5.016477469200581	5.127215594792701
gentleman	5.265245932440377	4.9567653664644595	5.133416450342226
daughter	5.213968148301752	5.039653946930823	5.066666432637469
drive	5.005741556218709	5.012099528677393	4.96096464993719
strange	5.1269340620912045	5.06051872225964	5.021336449474722
journey	5.197393308781638	4.90967914050408	5.073753057259407
uncle	5.268559448761087	4.995075949323974	5.101653925330975
species	5.174147973328678	4.987014618152643	5.105411678812626
think	5.257085378529902	5.025533974863355	5.105439732197102
bed	5.168328029883859	4.844935841189791	5.055641394476978
wind	5.103711753448536	4.941554298816318	4.972852912777647
bless	5.290659310525497	5.0172098507007705	5.105932698825629
destroy	4.923317323017022	5.095419886173445	4.941888282371512
author	5.312640326077622	4.98116537165083	5.184990153514123
sustain	5.171381230133128	5.069343725220608	5.116971042193479
black	5.170005050703198	4.874577390109495	5.075152482139539
event	5.179186822965156	5.050703627705792	5.111602065944702
liberty	5.2882156159231215	5.070747540439858	5.172833010905433
negro	5.152214118571148	4.934528631682138	5.061095804144017
little	5.254253580932194	4.923089607257706	5.118968558338286
fortune	5.225567865184926	5.1261255397770915	5.104205573821597
touch	5.277647645027568	4.996012750479803	5.102167633296399
kill	4.935050533771443	5.047548526223963	4.944366356473186
feature	5.195561989660204	4.970217853783096	5.085600928143264
happiness	5.359486932298367	5.063963191842562	5.1986293536209205
assume	5.271795770338307	4.9941383437896905	5.171783340667376
notion	5.258902081622598	5.015921920434493	5.181363633741762
purchase	5.222979116940787	4.982114635588595	5.095756168444164
faithful	5.355647518359518	5.0147427076673186	5.197220261188669
soldier	5.044184611550829	5.08712860043651	5.0106383502274685
father	5.180023251905331	5.0297431442127065	5.069136984422191
narrow	5.169626995966065	4.825077919421689	5.045686775554794
great	5.293236644302092	4.996841472267862	5.166126784368681
tear	5.0669154874672415	5.033548552333793	4.980363856742925
honorable	5.306424351859273	5.028365049915645	5.19507389695964
previous	5.226697486694563	5.024617927597219	5.1468069690636105
good	5.268117531477622	4.984294416815647	5.129746460830826
domestic	5.280645042225764	5.006497215773516	5.1716580015477165
glory	5.363225706732672	5.0160800894201545	5.158750322112058
lay	5.134018853875737	4.890500600984176	5.0507796705051735
occasion	5.0740854828305	5.044518931881439	5.053790172123378
guard	5.052141431531155	5.022408568959209	5.023147499079082
whole	5.261753766630644	4.962213231805723	5.134337215363153
mouth	5.167745471195282	4.878987494428907	5.057680172981744
receive	5.316642399244754	4.9766420588954325	5.187027061066577
take	5.239774923676315	4.918180719149006	5.1249516668591495
simple	5.333502095687763	4.93824304896558	5.200317166316921
error	4.892781816468973	5.091296443680995	4.957361609042547
wisdom	5.382570580860377	5.023231289771578	5.229361611131288
rock	5.120559032708549	4.8868010237637325	5.002615508652033
decide	5.244583256322969	5.040829450202317	5.179338809319883
exclaim	5.092694449488243	5.0547378855826	5.024047387011402
assure	5.332396985442756	5.016404335268338	5.187172735627603
sign	5.191488652087636	5.007221084513892	5.095456368288296
preserve	5.294967839458297	4.912614652048214	5.180390543550728
commerce	5.2452637964720035	4.991827018409687	5.141642997842352
plant	5.215153891313278	4.876544190257583	5.08679782547869
walk	5.246693497028392	4.857005258115846	5.102327872773819
difference	5.204056237247514	5.034417002884017	5.129330873896281
hang	5.164359571795807	4.871210627375227	5.072334607282221
following	5.29615889762205	4.927345191091563	5.180173395747951
employ	5.238248626604892	4.952594085911555	5.156765738744664
