deal	5.213750460018572	4.914760019761136	5.12747201890894
study	5.471034984445878	4.837002120666742	5.360455247248715
afford	5.4041679416703685	4.8791664798507215	5.280643962827527
service	5.470593075415703	4.91853944819055	5.36898230927726
height	5.221070753490569	4.617199176773892	4.944233471012548
prospect	5.352759522443758	4.8694389819248585	5.173131698899905
pleasant	5.440411222057285	4.7421395229982455	5.039474019817646
shade	5.239062662051193	4.658176472454583	4.9183219781298115
listen	5.186961736950711	4.958648723132855	5.095226328747726
mighty	5.151432668303602	4.953546592173712	5.108800313151572
country	5.3883117701497465	4.873935712263646	5.239573855759737
title	5.482489834953025	4.8774255562654165	5.366332608129703
choose	5.399479956543985	4.855789629809154	5.236014610881058
village	5.3074293436693125	4.721583211725635	5.00100644140579
acquire	5.457618927203859	4.911684318320562	5.392565124324471
rank	5.41673368070667	5.025181076304434	5.395063368079325
bow	5.201805324095482	4.855723665511169	5.04629869565767
doctor	5.2807652896230595	4.8910837652020795	5.103908207337987
talent	5.542579105144068	4.923937920287992	5.422696538151737
source	5.395883725805403	4.942111710069557	5.340360395257671
lead	5.166013768814421	4.8299918559276485	5.027524192780804
question	5.388860157070247	4.9115908679715625	5.336340784883195
publish	5.422674900760921	4.788675358682852	5.254754502869177
interest	5.361138722475182	4.941956506716092	5.310972787489327
serve	5.354690176004651	4.721081221124328	5.033602618319215
divine	5.404198011550511	4.928888013916209	5.3230966386830385
put	5.201986382968054	4.660980827962687	4.7980113637752995
shadow	5.256473200241481	4.675197389493756	4.971437268930867
practical	5.386730704798729	4.85797480472537	5.339166014648662
surface	5.129539694428062	4.640019309607828	4.852038421018543
account	5.399695240502974	4.8309755271281505	5.256864190603809
loss	4.956844068423523	5.107704865360989	5.122400724017485
indian	5.132827867298978	4.9841396508377365	5.095877185821658
vine	5.1924347438176905	4.65361679050106	4.875430293714488
certain	5.345694046790473	4.896385952572372	5.28935267230201
sin	4.720857264356377	5.233616761785937	5.06768599001504
necessity	5.143155276792735	5.039780686575366	5.264009282190753
lose	5.299068267138306	4.96744299305211	5.186203691682504
private	5.319822364168098	4.926510527286439	5.264385845883498
gentleman	5.335036127901451	4.832889575107891	5.096964878000663
daughter	5.3088895339857824	5.0386084564571565	5.205823073077856
drive	4.970356099715147	4.991243874512975	5.004655256170339
strange	5.119903807588753	5.04347044950981	5.11174726973011
journey	5.237265474072729	4.8071476918667955	5.031506427202104
uncle	5.326715612966812	4.8903629164422995	5.099620244685886
species	5.281641700984178	4.874540024183261	5.178989528043172
think	5.307187071423152	4.967661476296267	5.175301086459884
bed	5.136587898654245	4.6593633252676945	4.848579742545031
wind	5.056281800190146	4.842909449292148	4.933682090242229
bless	5.3953688742022115	4.908845783944836	5.169813936188853
destroy	4.912064133647457	5.132939520363822	5.124812980684437
author	5.451340011461935	4.835568315918074	5.293240360536741
sustain	5.307564571550497	5.062367101280174	5.38267587977236
black	5.118061866414356	4.655285888764755	4.834567561830701
event	5.255972886392524	5.021780105905507	5.268047842612486
liberty	5.412698394487508	4.9901837510810125	5.395411609253414
negro	5.155902162816364	4.8357604801037155	4.999257711216014
little	5.290020817867651	4.766634198392901	5.019677259661102
fortune	5.350101809325623	5.107932616571692	5.323212107341276
touch	5.29337940873686	4.842477761284807	5.07261954602558
kill	4.848779053074064	5.067374765850141	4.961773966068334
feature	5.190987959407706	4.860514854258706	5.051926722187825
happiness	5.4903199869196655	4.981858915921986	5.350982661321302
assume	5.3562474202655	4.883733069100483	5.262941428201582
notion	5.374109935252889	4.867240219088919	5.327661686184311
purchase	5.321740573397839	4.878799225387992	5.1327459375235
faithful	5.483587568509205	4.929444153307036	5.339420078369124
soldier	5.039975992654777	5.168977851237094	5.229121402593331
father	5.243214606860352	4.989573301586585	5.168828892772631
narrow	5.14607579351866	4.651262819732096	4.881807312231334
great	5.417398748826795	4.890229000117189	5.320029278945155
tear	5.044359113947972	4.978340222584425	4.9982334512621485
honorable	5.452835394433234	4.985756274954605	5.358171673581777
previous	5.325921952253203	4.948839580859353	5.298801396324633
good	5.321935178225585	4.897332688106772	5.1239957357263215
domestic	5.404232573475597	4.913655781264096	5.306739248131726
glory	5.482157800983628	4.928071707964193	5.29381902757239
lay	5.082326364938457	4.729312886503128	4.8913537204711
occasion	5.116290834490548	5.016862805156021	5.179721534305205
guard	5.046434690650576	5.057719937483516	5.129060709662725
whole	5.354788477499378	4.815842700792999	5.193862042160338
mouth	5.111019397425841	4.6960129106257265	4.884650005227455
receive	5.4466534003546405	4.848373918199496	5.264295844267296
take	5.276795609779468	4.769813018595277	5.017354559831762
simple	5.443540203508948	4.770275909701445	5.202107797957119
error	4.923682471223918	5.1214617602445225	5.144915898851116
wisdom	5.544485876183695	4.906462372308459	5.4394347827618885
rock	5.066620533285626	4.7505007414360625	4.905386678156155
decide	5.354048021085117	4.9702387888528685	5.346980745659254
exclaim	5.081071926611276	5.049471116886007	5.065644888987051
assure	5.438912792943	4.940874894594151	5.278587646906492
sign	5.26553179072848	4.897910991963274	5.2182373974207765
preserve	5.393911548152845	4.731120637063562	5.07309111672853
commerce	5.38610102071332	4.905308415838791	5.270505156906231
plant	5.234121792805303	4.6690659380669	4.894465418666408
walk	5.253220710956465	4.661966208927969	4.914976934836334
difference	5.310534760956055	4.950500112831994	5.304468027596419
hang	5.138456899991943	4.695113991842877	4.875060574980662
following	5.416833580790013	4.7583665262659025	5.210163366669183
employ	5.361634589601608	4.84006327847381	5.257969114043211
